date_heure,consommation_mw,nucleaire,eolien,solaire,hydraulique,gaz,charbon,fioul,bioenergies,taux_co2,ech_physiques,heure,prix_eur_mwh,tranche_prix,id_temps
2025-03-10 22:00:00+01:00,52478.0,45850.0,1063.0,0.0,8549.0,5044.0,18.0,89.0,1379.0,37.0,-9437.0,21,100.0,Cher,3307
2025-03-10 22:30:00+01:00,52840.0,45739.0,1206.0,0.0,8053.0,4438.0,18.0,89.0,1371.0,34.0,-8013.0,21,100.0,Cher,3308
2025-03-10 23:00:00+01:00,54029.0,45406.0,1301.0,0.0,8705.0,4312.0,18.0,89.0,1365.0,33.0,-7101.0,22,92.0,Cher,3309
2025-03-10 23:30:00+01:00,53522.0,45185.0,1368.0,0.0,7828.0,3735.0,18.0,89.0,1361.0,31.0,-6001.0,22,92.0,Cher,3310
2025-03-11 00:00:00+01:00,53138.0,45096.0,1353.0,0.0,7115.0,3688.0,18.0,89.0,1359.0,31.0,-5526.0,23,91.0,Cher,3311
2025-03-11 00:30:00+01:00,52313.0,45084.0,1356.0,0.0,7035.0,3511.0,18.0,86.0,1363.0,30.0,-6073.0,23,91.0,Cher,3312
2025-03-11 01:00:00+01:00,49977.0,45045.0,1384.0,0.0,5982.0,2976.0,18.0,85.0,1363.0,28.0,-6447.0,0,87.45,Cher,3313
2025-03-11 01:30:00+01:00,49237.0,45037.0,1437.0,0.0,6047.0,3015.0,18.0,85.0,1365.0,28.0,-7445.0,0,87.45,Cher,3314
2025-03-11 02:00:00+01:00,48778.0,45028.0,1509.0,0.0,5897.0,2943.0,17.0,86.0,1364.0,28.0,-7469.0,1,91.98,Cher,3315
2025-03-11 02:30:00+01:00,48595.0,45071.0,1585.0,0.0,6197.0,2674.0,18.0,85.0,1359.0,26.0,-7724.0,1,91.98,Cher,3316
2025-03-11 03:00:00+01:00,47449.0,45136.0,1679.0,0.0,6018.0,2220.0,18.0,84.0,1348.0,23.0,-7896.0,2,89.37,Cher,3317
2025-03-11 03:30:00+01:00,46798.0,45147.0,1766.0,0.0,5903.0,1953.0,18.0,85.0,1351.0,22.0,-7412.0,2,89.37,Cher,3318
2025-03-11 04:00:00+01:00,46154.0,45154.0,1831.0,0.0,5975.0,1912.0,17.0,85.0,1358.0,22.0,-7450.0,3,82.36,Cher,3319
2025-03-11 04:30:00+01:00,46137.0,45054.0,1908.0,0.0,5729.0,1966.0,17.0,85.0,1354.0,23.0,-7449.0,3,82.36,Cher,3320
2025-03-11 05:00:00+01:00,46461.0,45039.0,2034.0,0.0,5743.0,1971.0,18.0,85.0,1345.0,22.0,-7525.0,4,91.92,Cher,3321
2025-03-11 05:30:00+01:00,48298.0,45059.0,2209.0,0.0,5667.0,2021.0,18.0,85.0,1327.0,22.0,-6748.0,4,91.92,Cher,3322
2025-03-11 06:00:00+01:00,49762.0,45083.0,2402.0,0.0,6097.0,2064.0,18.0,87.0,1308.0,22.0,-6604.0,5,92.8,Cher,3323
2025-03-11 06:30:00+01:00,52962.0,45015.0,2603.0,0.0,6805.0,2683.0,18.0,85.0,1324.0,25.0,-5152.0,5,92.8,Cher,3324
2025-03-11 07:00:00+01:00,55567.0,45016.0,2913.0,1.0,8243.0,3352.0,18.0,86.0,1322.0,28.0,-5063.0,6,114.57,Cher,3325
2025-03-11 07:30:00+01:00,58012.0,45019.0,3148.0,86.0,10070.0,3903.0,18.0,86.0,1316.0,30.0,-5480.0,6,114.57,Cher,3326
2025-03-11 08:00:00+01:00,59514.0,45009.0,3279.0,620.0,10709.0,4162.0,18.0,88.0,1316.0,30.0,-5579.0,7,126.96,Cher,3327
2025-03-11 08:30:00+01:00,60299.0,45089.0,3410.0,1671.0,12263.0,4379.0,18.0,86.0,1326.0,30.0,-7871.0,7,126.96,Cher,3328
2025-03-11 09:00:00+01:00,60620.0,45016.0,3430.0,3093.0,11312.0,4367.0,18.0,192.0,1315.0,31.0,-8042.0,8,110.09,Cher,3329
2025-03-11 09:30:00+01:00,60384.0,45019.0,3271.0,4560.0,10581.0,4308.0,18.0,202.0,1302.0,31.0,-8810.0,8,110.09,Cher,3330
2025-03-11 10:00:00+01:00,59749.0,44906.0,3111.0,5916.0,8963.0,4292.0,18.0,202.0,1296.0,31.0,-8889.0,9,99.23,Cher,3331
2025-03-11 10:30:00+01:00,59359.0,44786.0,3049.0,7268.0,7523.0,3969.0,18.0,201.0,1294.0,30.0,-8685.0,9,99.23,Cher,3332
2025-03-11 11:00:00+01:00,58904.0,44680.0,2997.0,8313.0,6525.0,3693.0,19.0,202.0,1288.0,28.0,-8475.0,10,91.6,Cher,3333
2025-03-11 11:30:00+01:00,58805.0,44631.0,2900.0,9278.0,6357.0,3602.0,19.0,203.0,1297.0,28.0,-8675.0,10,91.6,Cher,3334
2025-03-11 12:00:00+01:00,58893.0,44619.0,2764.0,9896.0,5996.0,3246.0,19.0,202.0,1288.0,26.0,-8184.0,11,88.95,Cher,3335
2025-03-11 12:30:00+01:00,59246.0,44681.0,2538.0,10248.0,5810.0,3167.0,19.0,166.0,1301.0,25.0,-7567.0,11,88.95,Cher,3336
2025-03-11 13:00:00+01:00,59645.0,44765.0,2419.0,10309.0,5704.0,3169.0,19.0,164.0,1311.0,25.0,-7535.0,12,86.24,Cher,3337
2025-03-11 13:30:00+01:00,58749.0,44784.0,2416.0,10274.0,5520.0,2667.0,18.0,165.0,1311.0,23.0,-7303.0,12,86.24,Cher,3338
2025-03-11 14:00:00+01:00,57779.0,44523.0,2550.0,9487.0,5549.0,2326.0,18.0,163.0,1315.0,22.0,-6778.0,13,86.59,Cher,3339
2025-03-11 14:30:00+01:00,57063.0,44273.0,2737.0,8666.0,5492.0,2384.0,18.0,109.0,1313.0,22.0,-6180.0,13,86.59,Cher,3340
2025-03-11 15:00:00+01:00,56146.0,44281.0,2992.0,7690.0,5672.0,2383.0,18.0,86.0,1307.0,22.0,-6489.0,14,86.42,Cher,3341
2025-03-11 15:30:00+01:00,55434.0,44238.0,3364.0,6647.0,5619.0,2341.0,18.0,86.0,1310.0,21.0,-6706.0,14,86.42,Cher,3342
2025-03-11 16:00:00+01:00,54743.0,44222.0,3722.0,5703.0,5831.0,2489.0,18.0,88.0,1314.0,22.0,-7346.0,15,78.21,Cher,3343
2025-03-11 16:30:00+01:00,54486.0,44340.0,4051.0,4738.0,6136.0,2566.0,18.0,88.0,1326.0,23.0,-7570.0,15,78.21,Cher,3344
2025-03-11 17:00:00+01:00,54269.0,44694.0,4318.0,3643.0,6207.0,2626.0,18.0,87.0,1338.0,23.0,-7458.0,16,87.97,Cher,3345
2025-03-11 17:30:00+01:00,54554.0,44729.0,4444.0,2560.0,6736.0,3214.0,19.0,88.0,1347.0,26.0,-7656.0,16,87.97,Cher,3346
2025-03-11 18:00:00+01:00,55736.0,44673.0,4650.0,1474.0,7713.0,4153.0,18.0,88.0,1348.0,31.0,-8242.0,17,114.5,Cher,3347
2025-03-11 18:30:00+01:00,57767.0,44783.0,4926.0,596.0,10062.0,5062.0,17.0,88.0,1344.0,34.0,-9018.0,17,114.5,Cher,3348
2025-03-11 19:00:00+01:00,60790.0,44845.0,5172.0,108.0,12298.0,5634.0,16.0,87.0,1337.0,36.0,-8596.0,18,157.5,Cher,3349
2025-03-11 19:30:00+01:00,61919.0,44885.0,5388.0,3.0,14033.0,5657.0,16.0,89.0,1342.0,35.0,-9370.0,18,157.5,Cher,3350
2025-03-11 20:00:00+01:00,61339.0,44840.0,5599.0,2.0,13807.0,5383.0,15.0,88.0,1333.0,34.0,-9587.0,19,137.84,Cher,3351
2025-03-11 20:30:00+01:00,59735.0,44930.0,5493.0,1.0,14156.0,5475.0,16.0,88.0,1345.0,34.0,-11680.0,19,137.84,Cher,3352
2025-03-11 21:00:00+01:00,57648.0,44893.0,5284.0,1.0,13014.0,5473.0,15.0,90.0,1347.0,35.0,-12400.0,20,119.33,Cher,3353
2025-03-11 21:30:00+01:00,56161.0,45159.0,5168.0,0.0,11709.0,5642.0,15.0,89.0,1347.0,36.0,-12903.0,20,119.33,Cher,3354
2025-03-11 22:00:00+01:00,55003.0,45196.0,5109.0,0.0,10157.0,5653.0,15.0,90.0,1357.0,37.0,-12500.0,21,108.78,Cher,3355
2025-03-11 22:30:00+01:00,55364.0,45209.0,4750.0,0.0,8991.0,5475.0,15.0,91.0,1355.0,37.0,-10450.0,21,108.78,Cher,3356
2025-03-11 23:00:00+01:00,56483.0,45169.0,4567.0,0.0,9419.0,5525.0,15.0,91.0,1354.0,37.0,-9591.0,22,105.16,Cher,3357
2025-03-11 23:30:00+01:00,55951.0,44599.0,4304.0,0.0,8896.0,4748.0,15.0,90.0,1360.0,34.0,-7992.0,22,105.16,Cher,3358
2025-03-12 00:00:00+01:00,55575.0,44514.0,4215.0,0.0,8244.0,4149.0,15.0,90.0,1374.0,32.0,-6953.0,23,98.9,Cher,3359
2025-03-12 00:30:00+01:00,54657.0,44521.0,4232.0,0.0,7562.0,3922.0,15.0,88.0,1373.0,31.0,-6992.0,23,98.9,Cher,3360
2025-03-12 01:00:00+01:00,52151.0,44428.0,4192.0,0.0,6421.0,3604.0,15.0,88.0,1356.0,30.0,-7774.0,0,95.03,Cher,3361
2025-03-12 01:30:00+01:00,51308.0,44476.0,3868.0,0.0,6390.0,3514.0,15.0,88.0,1325.0,29.0,-8166.0,0,95.03,Cher,3362
2025-03-12 02:00:00+01:00,50808.0,44465.0,3505.0,0.0,6227.0,3448.0,15.0,86.0,1349.0,29.0,-8075.0,1,94.87,Cher,3363
2025-03-12 02:30:00+01:00,50574.0,44494.0,3159.0,0.0,6434.0,3597.0,15.0,89.0,1371.0,30.0,-8387.0,1,94.87,Cher,3364
2025-03-12 03:00:00+01:00,49306.0,44522.0,3066.0,0.0,5723.0,3533.0,15.0,89.0,1357.0,31.0,-8460.0,2,88.78,Cher,3365
2025-03-12 03:30:00+01:00,48619.0,44940.0,2955.0,0.0,5833.0,3583.0,15.0,89.0,1359.0,31.0,-8477.0,2,88.78,Cher,3366
2025-03-12 04:00:00+01:00,47912.0,45238.0,2991.0,0.0,5692.0,3479.0,15.0,88.0,1332.0,31.0,-8607.0,3,86.93,Cher,3367
2025-03-12 04:30:00+01:00,47788.0,45175.0,2937.0,0.0,5813.0,3587.0,15.0,88.0,1364.0,32.0,-8635.0,3,86.93,Cher,3368
2025-03-12 05:00:00+01:00,48030.0,45106.0,2892.0,0.0,5824.0,3489.0,15.0,88.0,1356.0,31.0,-8828.0,4,85.79,Cher,3369
2025-03-12 05:30:00+01:00,49956.0,45111.0,2802.0,0.0,6038.0,3384.0,15.0,88.0,1353.0,30.0,-7679.0,4,85.79,Cher,3370
2025-03-12 06:00:00+01:00,51427.0,45092.0,2836.0,0.0,6463.0,3378.0,15.0,85.0,1350.0,29.0,-7465.0,5,102.81,Cher,3371
2025-03-12 06:30:00+01:00,54398.0,45084.0,2884.0,0.0,6897.0,3986.0,15.0,87.0,1347.0,32.0,-5702.0,5,102.81,Cher,3372
2025-03-12 07:00:00+01:00,56831.0,45091.0,2806.0,1.0,8232.0,4965.0,15.0,89.0,1349.0,36.0,-5599.0,6,119.55,Cher,3373
2025-03-12 07:30:00+01:00,59047.0,45105.0,2661.0,47.0,10151.0,5484.0,14.0,87.0,1350.0,38.0,-5736.0,6,119.55,Cher,3374
2025-03-12 08:00:00+01:00,60685.0,45154.0,2465.0,367.0,11203.0,5584.0,14.0,88.0,1346.0,38.0,-5417.0,7,131.53,Cher,3375
2025-03-12 08:30:00+01:00,62290.0,45207.0,2225.0,961.0,12344.0,5691.0,15.0,90.0,1346.0,37.0,-5505.0,7,131.53,Cher,3376
2025-03-12 09:00:00+01:00,63264.0,45182.0,1992.0,1817.0,12337.0,5854.0,14.0,89.0,1332.0,38.0,-5279.0,8,125.0,Cher,3377
2025-03-12 09:30:00+01:00,63488.0,45269.0,1754.0,2744.0,11313.0,5851.0,14.0,90.0,1318.0,38.0,-4791.0,8,125.0,Cher,3378
2025-03-12 10:00:00+01:00,63294.0,45256.0,1693.0,3662.0,10147.0,5832.0,14.0,88.0,1315.0,38.0,-4626.0,9,102.67,Cher,3379
2025-03-12 10:30:00+01:00,63030.0,45186.0,1707.0,4561.0,8650.0,5380.0,14.0,87.0,1306.0,36.0,-3791.0,9,102.67,Cher,3380
2025-03-12 11:00:00+01:00,62833.0,45182.0,1699.0,5240.0,7847.0,5313.0,14.0,86.0,1308.0,36.0,-3523.0,10,99.56,Cher,3381
2025-03-12 11:30:00+01:00,62959.0,45178.0,1623.0,5807.0,7098.0,5155.0,14.0,86.0,1337.0,36.0,-2877.0,10,99.56,Cher,3382
2025-03-12 12:00:00+01:00,63514.0,45127.0,1526.0,6210.0,6938.0,5066.0,14.0,86.0,1352.0,35.0,-2322.0,11,98.01,Cher,3383
2025-03-12 12:30:00+01:00,63796.0,45239.0,1442.0,6664.0,6861.0,5090.0,14.0,88.0,1359.0,35.0,-2630.0,11,98.01,Cher,3384
2025-03-12 13:00:00+01:00,64134.0,45248.0,1266.0,6936.0,7291.0,5048.0,14.0,88.0,1367.0,34.0,-2810.0,12,98.64,Cher,3385
2025-03-12 13:30:00+01:00,63154.0,45255.0,1157.0,6958.0,7563.0,4847.0,15.0,89.0,1378.0,33.0,-3787.0,12,98.64,Cher,3386
2025-03-12 14:00:00+01:00,62347.0,45253.0,1097.0,6764.0,7432.0,4735.0,15.0,89.0,1376.0,33.0,-4108.0,13,99.03,Cher,3387
2025-03-12 14:30:00+01:00,61368.0,45253.0,1215.0,6206.0,7190.0,4804.0,15.0,88.0,1355.0,34.0,-4707.0,13,99.03,Cher,3388
2025-03-12 15:00:00+01:00,60460.0,45242.0,1323.0,5783.0,6898.0,4818.0,15.0,89.0,1351.0,34.0,-4992.0,14,97.86,Cher,3389
2025-03-12 15:30:00+01:00,59696.0,45185.0,1351.0,5218.0,6820.0,4780.0,14.0,88.0,1365.0,34.0,-5045.0,14,97.86,Cher,3390
2025-03-12 16:00:00+01:00,58831.0,45167.0,1495.0,4433.0,6800.0,4757.0,15.0,87.0,1339.0,34.0,-5176.0,15,108.29,Cher,3391
2025-03-12 16:30:00+01:00,58547.0,45227.0,1822.0,3671.0,7511.0,5166.0,15.0,86.0,1355.0,36.0,-6229.0,15,108.29,Cher,3392
2025-03-12 17:00:00+01:00,58211.0,45213.0,1973.0,2889.0,7734.0,5279.0,15.0,87.0,1332.0,37.0,-6229.0,16,107.58,Cher,3393
2025-03-12 17:30:00+01:00,58439.0,45166.0,2199.0,2009.0,8577.0,5916.0,15.0,87.0,1347.0,40.0,-6819.0,16,107.58,Cher,3394
2025-03-12 18:00:00+01:00,59650.0,45166.0,2433.0,1157.0,9752.0,6434.0,15.0,87.0,1347.0,42.0,-6688.0,17,150.2,Cher,3395
2025-03-12 18:30:00+01:00,62062.0,45174.0,2410.0,479.0,11935.0,6609.0,16.0,88.0,1337.0,42.0,-5925.0,17,150.2,Cher,3396
2025-03-12 19:00:00+01:00,65242.0,45188.0,2332.0,78.0,14635.0,6778.0,18.0,125.0,1375.0,42.0,-5238.0,18,176.69,Cher,3397
2025-03-12 19:30:00+01:00,66326.0,45226.0,2581.0,3.0,14440.0,6873.0,17.0,653.0,1376.0,48.0,-4734.0,18,176.69,Cher,3398
2025-03-12 20:00:00+01:00,65586.0,45240.0,2650.0,1.0,14070.0,6842.0,17.0,676.0,1370.0,48.0,-5153.0,19,146.37,Cher,3399
2025-03-12 20:30:00+01:00,63631.0,45284.0,2303.0,1.0,14308.0,6886.0,18.0,685.0,1366.0,49.0,-7082.0,19,146.37,Cher,3400
2025-03-12 21:00:00+01:00,61468.0,45280.0,2440.0,0.0,13382.0,6795.0,17.0,604.0,1372.0,48.0,-8319.0,20,132.2,Cher,3401
2025-03-12 21:30:00+01:00,59882.0,45293.0,2449.0,0.0,12478.0,6633.0,17.0,435.0,1377.0,46.0,-8730.0,20,132.2,Cher,3402
2025-03-12 22:00:00+01:00,58546.0,45283.0,2149.0,0.0,11498.0,6467.0,17.0,439.0,1372.0,46.0,-8599.0,21,120.0,Cher,3403
2025-03-12 22:30:00+01:00,58952.0,45293.0,2240.0,0.0,10262.0,6432.0,18.0,432.0,1375.0,46.0,-7025.0,21,120.0,Cher,3404
2025-03-12 23:00:00+01:00,59994.0,45289.0,2449.0,0.0,9563.0,6327.0,17.0,433.0,1382.0,46.0,-5387.0,22,109.91,Cher,3405
2025-03-12 23:30:00+01:00,59228.0,45298.0,2413.0,0.0,8939.0,6328.0,17.0,437.0,1380.0,47.0,-5510.0,22,109.91,Cher,3406
2025-03-13 00:00:00+01:00,58855.0,45276.0,2526.0,0.0,8103.0,6278.0,18.0,360.0,1387.0,46.0,-5018.0,23,108.58,Cher,3407
2025-03-13 00:30:00+01:00,58115.0,45291.0,2613.0,0.0,8592.0,6029.0,18.0,98.0,1399.0,42.0,-5864.0,23,108.58,Cher,3408
2025-03-13 01:00:00+01:00,55761.0,45294.0,2636.0,0.0,7462.0,5602.0,17.0,96.0,1389.0,40.0,-6484.0,0,103.46,Cher,3409
2025-03-13 01:30:00+01:00,55113.0,45308.0,2797.0,0.0,7566.0,5318.0,17.0,95.0,1380.0,39.0,-7045.0,0,103.46,Cher,3410
2025-03-13 02:00:00+01:00,54514.0,45218.0,2805.0,0.0,7424.0,4840.0,17.0,94.0,1369.0,37.0,-6921.0,1,101.25,Cher,3411
2025-03-13 02:30:00+01:00,54320.0,45241.0,3014.0,0.0,7614.0,4829.0,17.0,94.0,1380.0,36.0,-7540.0,1,101.25,Cher,3412
2025-03-13 03:00:00+01:00,53229.0,45224.0,3270.0,0.0,7303.0,4761.0,17.0,93.0,1383.0,36.0,-7981.0,2,95.12,Cher,3413
2025-03-13 03:30:00+01:00,52509.0,45306.0,3311.0,0.0,6940.0,4742.0,17.0,93.0,1375.0,36.0,-8242.0,2,95.12,Cher,3414
2025-03-13 04:00:00+01:00,51784.0,45308.0,3514.0,0.0,6423.0,4596.0,18.0,91.0,1377.0,36.0,-8331.0,3,90.8,Cher,3415
2025-03-13 04:30:00+01:00,51747.0,45301.0,3767.0,0.0,6509.0,4470.0,17.0,91.0,1385.0,35.0,-8554.0,3,90.8,Cher,3416
2025-03-13 05:00:00+01:00,52074.0,45254.0,3938.0,0.0,6677.0,4394.0,17.0,91.0,1385.0,34.0,-8449.0,4,102.51,Cher,3417
2025-03-13 05:30:00+01:00,53984.0,45199.0,4106.0,0.0,6986.0,4751.0,17.0,92.0,1390.0,36.0,-7323.0,4,102.51,Cher,3418
2025-03-13 06:00:00+01:00,55582.0,45192.0,4251.0,0.0,7193.0,4919.0,17.0,93.0,1397.0,36.0,-6772.0,5,123.83,Cher,3419
2025-03-13 06:30:00+01:00,58743.0,45211.0,4314.0,0.0,7770.0,5770.0,17.0,92.0,1385.0,40.0,-5372.0,5,123.83,Cher,3420
2025-03-13 07:00:00+01:00,61495.0,45225.0,4157.0,1.0,9504.0,6348.0,17.0,90.0,1372.0,42.0,-5153.0,6,152.28,Cher,3421
2025-03-13 07:30:00+01:00,63872.0,45233.0,3991.0,73.0,11538.0,6399.0,17.0,90.0,1362.0,41.0,-4738.0,6,152.28,Cher,3422
2025-03-13 08:00:00+01:00,65564.0,45278.0,3854.0,466.0,12661.0,6570.0,17.0,90.0,1357.0,41.0,-4617.0,7,156.41,Cher,3423
2025-03-13 08:30:00+01:00,66417.0,45255.0,3615.0,1244.0,12983.0,6595.0,17.0,92.0,1334.0,40.0,-4600.0,7,156.41,Cher,3424
2025-03-13 09:00:00+01:00,66609.0,45298.0,2996.0,2316.0,11767.0,6604.0,17.0,93.0,1333.0,41.0,-3710.0,8,140.0,Cher,3425
2025-03-13 09:30:00+01:00,66508.0,45353.0,2616.0,3517.0,11920.0,6680.0,17.0,96.0,1336.0,40.0,-4959.0,8,140.0,Cher,3426
2025-03-13 10:00:00+01:00,65955.0,45383.0,2428.0,4585.0,11061.0,6722.0,17.0,86.0,1332.0,40.0,-5588.0,9,118.94,Cher,3427
2025-03-13 10:30:00+01:00,65470.0,45495.0,2289.0,5579.0,10647.0,6664.0,17.0,86.0,1326.0,40.0,-6312.0,9,118.94,Cher,3428
2025-03-13 11:00:00+01:00,65062.0,45587.0,2382.0,6378.0,10239.0,6484.0,17.0,87.0,1332.0,39.0,-7052.0,10,112.21,Cher,3429
2025-03-13 11:30:00+01:00,65018.0,45682.0,2393.0,6960.0,9186.0,6179.0,17.0,87.0,1331.0,38.0,-6746.0,10,112.21,Cher,3430
2025-03-13 12:00:00+01:00,65247.0,45727.0,2388.0,7349.0,8966.0,6069.0,17.0,86.0,1318.0,37.0,-6606.0,11,108.07,Cher,3431
2025-03-13 12:30:00+01:00,65427.0,45734.0,2353.0,7768.0,8196.0,6077.0,18.0,89.0,1337.0,37.0,-6079.0,11,108.07,Cher,3432
2025-03-13 13:00:00+01:00,65426.0,45739.0,2284.0,8104.0,7786.0,6062.0,17.0,88.0,1354.0,37.0,-5939.0,12,106.66,Cher,3433
2025-03-13 13:30:00+01:00,64441.0,45759.0,2195.0,8044.0,7554.0,6173.0,18.0,90.0,1355.0,38.0,-6677.0,12,106.66,Cher,3434
2025-03-13 14:00:00+01:00,63358.0,45764.0,2264.0,7615.0,6947.0,6021.0,18.0,90.0,1352.0,38.0,-6645.0,13,105.7,Cher,3435
2025-03-13 14:30:00+01:00,62713.0,45698.0,2275.0,7337.0,6989.0,6030.0,18.0,88.0,1354.0,38.0,-7005.0,13,105.7,Cher,3436
2025-03-13 15:00:00+01:00,61587.0,45680.0,2214.0,7061.0,6961.0,6041.0,18.0,88.0,1363.0,38.0,-7773.0,14,104.71,Cher,3437
2025-03-13 15:30:00+01:00,60931.0,45698.0,2409.0,6724.0,7155.0,6166.0,18.0,87.0,1362.0,39.0,-8617.0,14,104.71,Cher,3438
2025-03-13 16:00:00+01:00,60164.0,45690.0,2548.0,6170.0,7539.0,5897.0,18.0,87.0,1352.0,38.0,-9039.0,15,104.94,Cher,3439
2025-03-13 16:30:00+01:00,59592.0,45772.0,2565.0,5264.0,7209.0,6091.0,18.0,87.0,1361.0,39.0,-8699.0,15,104.94,Cher,3440
2025-03-13 17:00:00+01:00,59382.0,45843.0,2543.0,4249.0,7880.0,6233.0,18.0,87.0,1379.0,40.0,-8770.0,16,124.27,Cher,3441
2025-03-13 17:30:00+01:00,59943.0,45885.0,2681.0,2998.0,9278.0,6560.0,18.0,87.0,1387.0,41.0,-8894.0,16,124.27,Cher,3442
2025-03-13 18:00:00+01:00,61110.0,45932.0,2359.0,1830.0,11960.0,7056.0,18.0,87.0,1382.0,43.0,-9460.0,17,166.05,Cher,3443
2025-03-13 18:30:00+01:00,63544.0,45952.0,2148.0,803.0,13271.0,7391.0,18.0,202.0,1385.0,46.0,-7569.0,17,166.05,Cher,3444
2025-03-13 19:00:00+01:00,66597.0,45954.0,2034.0,164.0,14833.0,7528.0,18.0,465.0,1383.0,49.0,-5749.0,18,173.47,Cher,3445
2025-03-13 19:30:00+01:00,68102.0,45954.0,1944.0,5.0,15009.0,7521.0,18.0,465.0,1386.0,49.0,-4166.0,18,173.47,Cher,3446
2025-03-13 20:00:00+01:00,67728.0,45996.0,1999.0,1.0,14644.0,7458.0,17.0,464.0,1381.0,48.0,-4130.0,19,149.0,Cher,3447
2025-03-13 20:30:00+01:00,65924.0,46007.0,1778.0,1.0,14546.0,7325.0,17.0,463.0,1379.0,48.0,-5476.0,19,149.0,Cher,3448
2025-03-13 21:00:00+01:00,64018.0,46009.0,1785.0,0.0,13706.0,7344.0,18.0,463.0,1382.0,48.0,-6555.0,20,135.69,Cher,3449
2025-03-13 21:30:00+01:00,62661.0,46016.0,1861.0,0.0,12635.0,7326.0,17.0,464.0,1386.0,49.0,-6938.0,20,135.69,Cher,3450
2025-03-13 22:00:00+01:00,61461.0,46021.0,2075.0,0.0,11456.0,7344.0,17.0,422.0,1393.0,49.0,-7163.0,21,124.3,Cher,3451
2025-03-13 22:30:00+01:00,61782.0,46034.0,2327.0,0.0,10423.0,7287.0,17.0,306.0,1396.0,48.0,-5916.0,21,124.3,Cher,3452
2025-03-13 23:00:00+01:00,62991.0,46040.0,2138.0,0.0,10245.0,7246.0,17.0,305.0,1392.0,48.0,-4304.0,22,112.18,Cher,3453
2025-03-13 23:30:00+01:00,62188.0,46046.0,2163.0,0.0,9802.0,7086.0,17.0,224.0,1395.0,47.0,-4478.0,22,112.18,Cher,3454
2025-03-14 00:00:00+01:00,61879.0,46050.0,2208.0,0.0,8818.0,6984.0,16.0,87.0,1377.0,46.0,-3590.0,23,109.09,Cher,3455
2025-03-14 00:30:00+01:00,61058.0,46109.0,2191.0,0.0,9574.0,7036.0,17.0,87.0,1385.0,45.0,-5309.0,23,109.09,Cher,3456
2025-03-14 01:00:00+01:00,58992.0,46207.0,2206.0,0.0,8249.0,6859.0,17.0,86.0,1387.0,45.0,-5960.0,0,106.0,Cher,3457
2025-03-14 01:30:00+01:00,58397.0,46269.0,2252.0,0.0,7827.0,6865.0,17.0,87.0,1383.0,46.0,-6231.0,0,106.0,Cher,3458
2025-03-14 02:00:00+01:00,57892.0,46328.0,2246.0,0.0,7660.0,6354.0,17.0,87.0,1391.0,43.0,-5948.0,1,105.9,Cher,3459
2025-03-14 02:30:00+01:00,57796.0,46365.0,2261.0,0.0,7764.0,6445.0,17.0,88.0,1397.0,44.0,-6238.0,1,105.9,Cher,3460
2025-03-14 03:00:00+01:00,56689.0,46516.0,2178.0,0.0,7099.0,6425.0,17.0,87.0,1393.0,44.0,-6811.0,2,103.83,Cher,3461
2025-03-14 03:30:00+01:00,56152.0,46529.0,2167.0,0.0,7164.0,6500.0,17.0,88.0,1394.0,44.0,-7420.0,2,103.83,Cher,3462
2025-03-14 04:00:00+01:00,55475.0,46714.0,2137.0,0.0,6997.0,6507.0,16.0,88.0,1387.0,44.0,-7978.0,3,105.3,Cher,3463
2025-03-14 04:30:00+01:00,55640.0,47005.0,2113.0,0.0,7078.0,6268.0,16.0,88.0,1389.0,43.0,-8066.0,3,105.3,Cher,3464
2025-03-14 05:00:00+01:00,55869.0,47045.0,2167.0,0.0,7152.0,6213.0,17.0,88.0,1399.0,43.0,-8143.0,4,112.47,Cher,3465
2025-03-14 05:30:00+01:00,57906.0,47047.0,2263.0,0.0,7447.0,6374.0,17.0,88.0,1391.0,43.0,-6627.0,4,112.47,Cher,3466
2025-03-14 06:00:00+01:00,59408.0,47060.0,2316.0,0.0,8658.0,6818.0,16.0,87.0,1386.0,44.0,-6847.0,5,132.38,Cher,3467
2025-03-14 06:30:00+01:00,62468.0,47071.0,2339.0,0.0,10365.0,6992.0,17.0,87.0,1382.0,44.0,-5714.0,5,132.38,Cher,3468
2025-03-14 07:00:00+01:00,64970.0,47075.0,2266.0,1.0,12727.0,7190.0,17.0,88.0,1372.0,43.0,-5733.0,6,155.0,Cher,3469
2025-03-14 07:30:00+01:00,67451.0,47078.0,2234.0,99.0,13456.0,7321.0,16.0,88.0,1370.0,43.0,-4151.0,6,155.0,Cher,3470
2025-03-14 08:00:00+01:00,68964.0,47089.0,2147.0,673.0,14328.0,7340.0,16.0,88.0,1372.0,43.0,-4024.0,7,153.62,Cher,3471
2025-03-14 08:30:00+01:00,69864.0,47096.0,2034.0,1805.0,14447.0,7377.0,15.0,88.0,1369.0,42.0,-4242.0,7,153.62,Cher,3472
2025-03-14 09:00:00+01:00,70115.0,47107.0,1834.0,3283.0,13457.0,7228.0,15.0,88.0,1366.0,41.0,-4124.0,8,131.4,Cher,3473
2025-03-14 09:30:00+01:00,69726.0,47125.0,1520.0,4843.0,13782.0,7261.0,15.0,89.0,1370.0,41.0,-6192.0,8,131.4,Cher,3474
